Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Negative,0.938,1502241333729280004,0.93758637,0.040224954,0.022188602,"""il n’y a pas de démocratie ici, c’est une mascarade."" elles s'opposent à poutine depuis plus de 10 ans. elles lèvent des fonds pour l'armée ukrainienne en vendant des nft. voici l'histoire des pussy riot. t.co/q5nsdojxdr",2022-03-11 11:13:38+00:00,266,69,7,187,3
Negative,0.909,1502213237403643905,0.90855324,0.061949044,0.029497864,« les gens nous considèrent vraiment comme des voleurs. » vani est livreur à vélo depuis 5 ans pour deliveroo. il raconte son quotidien dans notre podcast à écouter sur @spotifyfrance 🎧 : t.co/eomlefmhel avec @paradisomedia,2022-03-11 09:22:00+00:00,10,3,1,6,0
Negative,0.426,1502212086109286406,0.42607945,0.27067068,0.30324993,"""entre 75 000 et 90 000 morts par an en france. c'est une industrie qui tue ses consommateurs, donc il faut renouveler le stock."" pendant un an, marc lomazzi a enquêté sur les industriels du tabac. il révèle leurs secrets pour cibler les jeunes. avec @act_sanstabac t.co/q8xuqsg2zt",2022-03-11 09:17:25+00:00,210,81,5,121,3
Positive,0.458,1502200823585067008,0.27071393,0.2709334,0.45835257,"""nous défendons les rues où nous sommes nés et où nous avons grandi."" ancien joueur de tennis pro, @stako_tennis était en vacances quand la guerre a éclaté. alors il a décidé de rentrer en ukraine et de s'engager dans l'armée de réserve pour défendre son pays. il témoigne. t.co/m4xxspwiuk",2022-03-11 08:32:40+00:00,71,13,0,56,2
Negative,0.764,1502013015142584323,0.7637088,0.16765887,0.06863241,"""je veux rentrer chez moi. je ne veux pas demander le statut de réfugiée…"" daryna a fui l'ukraine et a trouvé refuge à bordeaux, chez une amie ukrainienne qui s'inquiétait pour elle. elle raconte son périple. t.co/cphyi7dmsx",2022-03-10 20:06:23+00:00,163,45,1,116,1
Neutral,0.485,1502004674240655364,0.23639984,0.4846044,0.2789958,"""vladimir poutine veut gagner du temps."" l'analyse de @fhollande sur la guerre en ukraine et sur les négociations avec la russie. t.co/1ctedbl7c3",2022-03-10 19:33:14+00:00,82,11,15,53,3
Negative,0.7,1501992794012925952,0.70043963,0.16134083,0.13821955,"""on n'arrête pas le vélo quand on devient vieux, mais on devient vieux quand on arrête le vélo !"" à 84 ans, michel est un dingue de vélo. chaque semaine, il parcourt plus de 300 km derrière son guidon, et il approche le million sur l'ensemble de sa vie… t.co/meesbfzlpd",2022-03-10 18:46:02+00:00,259,34,2,218,5
Negative,0.941,1501986588305334281,0.94079167,0.04650222,0.01270604,"""c'est un crime de guerre."" @fhollande réagit au bombardement de la maternité de marioupol en ukraine par l'armée russe. t.co/a3eif59wem",2022-03-10 18:21:22+00:00,132,17,30,76,9
Negative,0.896,1501968090409705483,0.89640886,0.085713506,0.017877746,"""un habitant de kyiv sur deux a quitté la ville"" depuis le début de la guerre selon le maire de la capitale ukrainienne. t.co/gmxibjnb38",2022-03-10 17:07:52+00:00,81,23,1,57,0
Positive,0.724,1501959961328459777,0.11755744,0.15811063,0.7243318,"enfant de tchernobyl, abandonnée par ses parents à la naissance, elle a pu compter sur l'amour d'une femme. avec 4 nouvelles médailles à pékin, elle règne sur les jeux paralympiques d'hiver comme d'été. voici l'extraordinaire histoire d'@oksanamasters. t.co/csizzpr5up",2022-03-10 16:35:34+00:00,363,78,0,271,14
Negative,0.893,1501933088808456193,0.89320844,0.07702194,0.029769618,nouvelle soirée de tensions en corse après des manifestations de soutien à yvan colonna. t.co/lx92t6oxbt,2022-03-10 14:48:47+00:00,93,16,3,68,6
Neutral,0.736,1501919605979295749,0.048077352,0.7363348,0.21558776,l’ancien président @fhollande répondra à vos questions et à celles de rémy buisine en live sur le tiktok de brut à 17h. t.co/hbihgwdfaa,2022-03-10 13:55:13+00:00,85,11,41,25,8
Positive,0.522,1501898176973971467,0.27461028,0.20330381,0.52208585,"""c'est un inconnu qui a donné à ma grand-mère le pot de lait qui a permis à ma mère de survivre."" sa famille a été déportée en sibérie par staline. face au parlement européen, la première ministre d'estonie @kajakallas a rappelé l'importance des valeurs de solidarité. t.co/grqsrm8ch5",2022-03-10 12:30:03+00:00,374,77,5,291,1
Negative,0.492,1501821154029408258,0.49218515,0.28213027,0.22568458,"mcdonald's a fermé provisoirement ses 850 restaurants en russie. il y a 32 ans, le premier restaurant de l'enseigne américaine ouvrait en union soviétique, un symbole de l'apaisement des relations est-ouest. et les médias du monde entier étaient conviés… #tbt t.co/6y0ynapget",2022-03-10 07:24:00+00:00,116,23,6,85,2
Negative,0.91,1501653001156583429,0.9095107,0.06394513,0.02654424,"sur tiktok, ces ukrainiens montrent la guerre de l'intérieur, et comment elle a bouleversé leur vie… t.co/kshmnojpbr",2022-03-09 20:15:49+00:00,449,135,8,304,2
Negative,0.677,1501626840657674246,0.6768196,0.19544385,0.12773651,"l'homme doit être ""un prédateur sexuel civilisé"", les femmes ""n'incarnent pas le pouvoir"", les stagiaires seraient faites pour ""faire des pipes et du café""… éric zemmour et sa vision des femmes en 10 citations. t.co/7dg8fbuepx",2022-03-09 18:31:52+00:00,16673,5866,462,7943,2402
Neutral,0.644,1501595020184412167,0.1589684,0.6437554,0.19727612,"real madrid – psg : @piresrobert7 a pris les paris hier sur t.co/49eachi9pn. ⚽️ venez parler du match #rmapsg avec @alexandreruiz à 19h puis à 23h dans le ruiz club, la libre antenne football de t.co/49eachi9pn. téléchargez l'appli ici : t.co/vxhcqbghvq t.co/wf2tlg4fce",2022-03-09 16:25:25+00:00,72,12,5,55,0
Negative,0.539,1501587615203614725,0.539202,0.22474156,0.23605648,"""c'est le soutien d'un pays qui a vécu la même chose."" comme l'ukraine, la géorgie a été envahie par la russie, est toujours en partie occupée et demande à intégrer l'ue sans délai. brut s'est entretenu avec sa présidente @zourabichvili_s, solidaire du peuple ukrainien. t.co/nnk6ik85wf",2022-03-09 15:56:00+00:00,209,53,11,143,2
Neutral,0.501,1501570931319357442,0.16417389,0.50077754,0.33504856,le dernier hommage à jean-pierre pernaut à paris. (images @remybuisine) t.co/zwysjimtxy,2022-03-09 14:49:42+00:00,257,23,3,229,2
Negative,0.906,1501522561527648261,0.90561354,0.05319653,0.041189972,"amputer le bras d'un babouin, opérer un paresseux, biberonner un lamantin... meriem flih est partie 15 mois autour du monde pour soigner des animaux sauvages en détresse. pour brut, la vétérinaire raconte les sauvetages qui l'ont marquée. t.co/fp76kbketp",2022-03-09 11:37:30+00:00,110,21,2,86,1
Neutral,0.824,1501520993654915073,0.05371874,0.823548,0.12273312,voici les déclarations de patrimoine et d’intérêts des 12 candidats à la présidentielle. t.co/epk32cmuz7,2022-03-09 11:31:16+00:00,137,33,11,62,31
Positive,0.585,1501457256101003267,0.18141912,0.2338513,0.58472955,"""si vous voyez quelqu'un qui en porte un, demandez-lui s'il a besoin d'aide, soyez gentil, patient et compréhensif."" le tournesol est devenu le symbole universel des handicaps invisibles. et pour ceux qui le portent, ça change la vie. 🌻 t.co/a2i4dmmfek",2022-03-09 07:18:00+00:00,532,194,4,324,10
Negative,0.853,1501283108586287108,0.8530012,0.08669069,0.060308117,"""financièrement, je ne m'en sors pas, mais il y a des gamins que je vois, c'est encore pire que ça."" elle a beau cumuler 4 jobs, elle est à découvert tous les mois. lizzie a 20 ans, elle vit à metz, et son quotidien, c'est ça. t.co/awvbykj5jd",2022-03-08 19:46:00+00:00,15110,3568,295,9044,2203
Neutral,0.432,1501269074831200259,0.37325013,0.4319623,0.1947876,"""on était dans des voitures officielles, on entendait leurs conversations…"" en cherchant des caméras de surveillance en ukraine, les journalistes de @_reflets_ se sont invités dans les voitures de police de kyiv, obtenant des informations sensibles. voici ce qu'ils en ont fait. t.co/z1frwcua2z",2022-03-08 18:50:14+00:00,569,166,9,378,16
Negative,0.557,1501242654373339137,0.55739063,0.22023496,0.2223745,"""pas une de plus !"" : l'hommage aux victimes de féminicides en france durant la manifestation pour la journée internationale des droits des femmes à paris. (images @remybuisine pour brut) t.co/wa9au39ex6",2022-03-08 17:05:15+00:00,179,39,1,138,1
Negative,0.805,1501213645488930819,0.80454147,0.09763703,0.097821586,"""il n'y a rien de choquant d'aller voir une psy !"" ses crises d'angoisse, il a choisi d'en parler ouvertement sur les réseaux sociaux. brut a rencontré @noholito chez lui, loin du stress de la ville. t.co/xyh6rmhmlm",2022-03-08 15:09:58+00:00,248,40,3,205,0
Positive,0.383,1501149367327150080,0.35775635,0.25893107,0.38331264,"certains veulent en sortir au profit des énergies renouvelables, d'autres veulent le relancer et investir. le nucléaire est un thème qui divise. parmi les candidats à la présidentielle, qui dit quoi  t.co/kpoca4imyh",2022-03-08 10:54:33+00:00,61,11,9,36,5
Negative,0.945,1501096629931167745,0.94478965,0.03607082,0.019139567,"""j'essaie de m'occuper pour ne pas penser tout le temps à cette guerre, car ça me détruit intérieurement."" valeria a 20 ans. réfugiée avec ses parents dans un abri anti-bombes dans le nord de l'ukraine, elle a décidé de raconter son quotidien sur tiktok. t.co/qlaoobfkpt",2022-03-08 07:25:00+00:00,563,149,5,403,6
Negative,0.366,1500928900570001412,0.36584142,0.32233727,0.3118213,"""quand des commerces ne sont pas repris, c'est la vie du village qui s'éteint."" il y a 10 ans, lydie et gildas ont repris l'eden, le dernier commerce de la boissière-sur-èvre en maine-et-loire. et pour eux, peu importe le salaire, l'essentiel est de faire vivre leur village. t.co/xkykfq4mrf",2022-03-07 20:18:30+00:00,138,22,2,108,6
Negative,0.714,1500908518076989440,0.71447426,0.20358396,0.08194171,"en russie, à la télévision, on ne doit pas dire ""guerre"" mais ""opération militaire spéciale"". voici comment les médias russes couvrent la guerre en ukraine, et ce qu'ils risquent s'ils ne suivent pas le discours officiel de l'état. t.co/hs7bldh9vx",2022-03-07 18:57:30+00:00,163,45,8,109,1
Positive,0.553,1500886674263392261,0.08057614,0.36686003,0.55256385,le prix du litre de gazole devrait encore augmenter dans les prochains jours et pourrait dépasser celui du sp95. t.co/idggqo6rci,2022-03-07 17:30:42+00:00,155,46,8,93,8
Negative,0.663,1500867675177771012,0.6631239,0.19774795,0.13912816,deux grimpeurs ont escaladé la tour montparnasse à mains nues habillés aux couleurs de l'ukraine. images : @remybuisine et @louistanca pour brut. t.co/x0hfzaoy1a,2022-03-07 16:15:13+00:00,182,38,11,127,6
Negative,0.451,1500849250258673669,0.4511916,0.3390765,0.20973186,"de barack obama à joe biden en passant par george w. bush, ils ont tous rencontré vladimir poutine. voici ce que les présidents américains disent de lui. t.co/hvyols7dqg",2022-03-07 15:02:00+00:00,171,50,4,116,1
Neutral,0.786,1500810616759623681,0.048179615,0.785536,0.16628434,"voici la liste officielle des 12 candidats à l’élection présidentielle de 2022, validée par le conseil constitutionnel et présentée par ordre alphabétique. t.co/aewntpuufv",2022-03-07 12:28:29+00:00,123,34,10,69,10
Neutral,0.446,1500799142116868104,0.36734012,0.44594386,0.18671593,"41 ans les séparent. on a comparé fabien roussel, le candidat du pcf en 2022 avec georges marchais, candidat en 1981. voici leurs différences... et ce qu'ils ont en commun. t.co/hz4kadk35s",2022-03-07 11:42:53+00:00,70,6,4,57,3
Negative,0.955,1500528609018195970,0.9551859,0.026587185,0.018226983,"""les russes vont devoir porter sur leurs épaules la honte de cette aventure militaire désastreuse"" alexander est français d’origine russe. lors de la manifestation de soutien à l’ukraine à paris ce 5 mars, il est venu avec un drapeau russe. voilà pourquoi. t.co/pqxrvvhc4h",2022-03-06 17:47:53+00:00,928,209,38,654,27
Negative,0.517,1500448538228101124,0.5173259,0.37613043,0.106543645,directaction des femen contre vladimir poutine et la guerre en ukraine. @remybuisine en direct de paris : t.co/wp1ypiaesl t.co/ihxgdgjtid,2022-03-06 12:29:43+00:00,1642,142,203,654,643
Negative,0.933,1500417907460919299,0.93332267,0.044171993,0.0225053,"""ça, c'est les questions qui fâchent..."" son dernier burger, sa note dans fifa, son moment le plus difficile... 8 questions naïves posées à édouard mendy. t.co/597uo0kw44",2022-03-06 10:28:00+00:00,83,14,0,69,0
Neutral,0.563,1500381417196371973,0.21616349,0.5632647,0.2205718,"10 000 euros pour un post instagram, 50 000 euros pour une collab. qu’est-ce qui se cache derrière les chiffres des influenceurs  👉 parlons cash, le nouveau documentaire de just riadh, c’est seulement sur @brutxofficiel : t.co/me0salljk6 t.co/pkzj5nw5hi",2022-03-06 08:03:00+00:00,76,15,1,58,2
Positive,0.575,1500366569356107777,0.08210689,0.3433336,0.5745595,"règle n°1 : crier, ça ne sert à rien. 6 conseils d'un éducateur canin pour bien éduquer son chien. 🐶 t.co/e2irjhdxza",2022-03-06 07:04:00+00:00,692,100,7,573,12
Negative,0.715,1500190911879434243,0.71479785,0.17006075,0.115141235,"caroline, 62 ans, est mannequin lingerie. après une rupture d'anévrisme, elle décide de changer de vie et de se battre pour la visibilité des personnes plus âgées dans la société. brut l'a suivie lors d'un shooting. t.co/zomexcmlym",2022-03-05 19:26:00+00:00,449,79,10,347,13
Negative,0.489,1500154673411411968,0.4890863,0.2674428,0.24347088,"à l'assemblée nationale, il est connu pour ses coups d’éclats… il pense qu'emmanuel macron va être réelu mais pour la deuxième fois, il se présente à la présidentielle. mais au fait, c'est qui jean lassalle  t.co/0eyiia9jwu",2022-03-05 17:02:00+00:00,261,35,11,207,8
Negative,0.873,1500094926725566467,0.8728292,0.08319977,0.043971013,"elle a 21 ans et elle est joueuse de tennis pro. comme des milliers d'ukrainiens, @d_yastremska a dû fuir son pays en guerre. pour brut, elle raconte son histoire à @yagmurcengiz_ : t.co/dsce8tdovx t.co/khtazucin8",2022-03-05 13:04:35+00:00,82,24,2,54,2
Negative,0.445,1500094023704350724,0.44492322,0.28870305,0.2663737,"""c’est une vocation pour moi."" son métier est difficile et peu reconnu. arshia est auxiliaire de vie et travaille pour alenvi, une structure soutenue par act for impact, qui veut repenser l’accompagnement des personnes âgées. voici son quotidien. avec @bnpparibas t.co/pqryv88clk",2022-03-05 13:01:00+00:00,110,25,5,77,3
Negative,0.694,1500048976795611138,0.6940992,0.14422022,0.16168065,"les harceleurs sur les réseaux sociaux, aline a décidé de les remettre à leur place avec humour plutôt que de les subir. pour brut, mina soundiram l'a rencontrée. t.co/6jl1su7hrc",2022-03-05 10:02:00+00:00,559,111,20,414,14
Negative,0.6,1500003930025037824,0.59969455,0.32254508,0.07776033,"la nuit du 23 au 24 février, tout a changé en ukraine avec le début de la guerre. voici ce qu’il s'est passé pendant ces 10 premiers jours de conflit. t.co/m8m7hydwer",2022-03-05 07:03:00+00:00,246,74,6,162,4
Negative,0.502,1499845636732043264,0.50196254,0.23576121,0.26227623,"ces 250 lapins de laboratoire étaient destinés à l'euthanasie. sauvés par patrick violas et son équipe, ils attendent désormais leur nouvelle vie. pendant ce temps-là, au zoo-refuge de la @tanierezoo... t.co/sdopq0nr6d",2022-03-04 20:34:00+00:00,328,70,6,245,7
Positive,0.442,1499826248100589572,0.19095139,0.36667714,0.44237146,"""bah moi, je dis ""stromaï"", mais franchement, faites comme vous voulez, les gars."" après 5 ans d’absence, il est de retour avec son nouvel album ""multitude"". voici l'histoire de @stromae. t.co/yowdjrdaxw",2022-03-04 19:16:57+00:00,361,64,4,287,6
Negative,0.557,1499813630942101508,0.5572834,0.35148904,0.09122752,"otan, nucléaire, désarmement : ce que disait vladimir poutine il y a 15 ans lors de la conférence sur la politique de sécurité à munich en 2007. t.co/ufqkq4i9ds",2022-03-04 18:26:49+00:00,2578,932,69,1425,152
Positive,0.662,1499795048766058499,0.11046708,0.22731866,0.66221416,"voici comment le tournesol, la fleur nationale ukrainienne, est devenu un symbole de soutien pour l'ukraine à travers le monde. t.co/y988vamh57",2022-03-04 17:12:59+00:00,130,29,3,93,5
