Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Positive,0.745,1459236984120033285,0.03811614,0.2167278,0.74515605,"pour la première fois de son histoire, la libye élira son président. elle élira aussi des députés. le peuple est invité aux urnes le 24 décembre prochain. la communauté internationale s’engage à ce que le scrutin puisse se tenir.",2021-11-12 19:09:42+00:00,4697,448,507,3654,88
Positive,0.534,1459235474996965392,0.2071473,0.2583654,0.5344873,"la paix, la démocratie, la stabilité. voilà ce que demande le peuple libyen. c’est le sens de notre action internationale en libye. aujourd’hui, j’ai réuni à paris les acteurs engagés dans cette voie. t.co/pzxrkweqbt",2021-11-12 19:03:43+00:00,2058,301,333,1380,44
Positive,0.93,1459198269461049356,0.016740523,0.053254243,0.93000525,"aux équipes mobilisées pour faire réussir le partenariat mondial pour l’intelligence artificielle dont la france prend la coprésidence, à @joannashields, merci pour votre engagement. ce que nous portons ensemble pour le numérique, c’est un progrès éthique et responsable. t.co/xvc4wb1czo",2021-11-12 16:35:52+00:00,1696,274,188,1218,16
Positive,0.555,1458908894156124162,0.21980841,0.22481637,0.5553753,"l’appel à l’action que nous lançons aujourd’hui est clé pour protéger nos enfants des violences, des abus, de la haine et des contenus illicites sur internet. états, organisations et plateformes s’engagent avec nous. c’est une première étape. t.co/5afa8igh1i",2021-11-11 21:26:00+00:00,2106,334,263,1473,36
Positive,0.431,1458906266525388804,0.40698564,0.16155154,0.43146285,mettre un terme à la diffusion de contenus terroristes et extrémistes violents sur internet était un impératif. nous nous sommes engagés. nous avons mobilisé. les résultats sont là. t.co/gaicdhg3qn,2021-11-11 21:15:33+00:00,2549,340,324,1846,39
Positive,0.468,1458866209299087366,0.31321955,0.2186602,0.46812022,"face aux fractures économiques, sanitaires, environnementales, sécuritaires et politiques de notre monde, il n’y a pas d’alternative crédible à une réponse collective. voilà le sens du forum de paris pour la paix, un multilatéralisme efficace ! t.co/ifzmrisjip",2021-11-11 18:36:23+00:00,1762,305,216,1203,38
Positive,0.517,1458754729182478345,0.3256231,0.15690729,0.5174696,"le dernier compagnon n'est plus. mais ces 1038 qui ont épousé la france d'un amour inconditionnel, allant jusqu'au sacrifice, ne disparaissent pas. leurs braises ardentes sont dans nos mains. t.co/qvhyqh7tx0",2021-11-11 11:13:24+00:00,4424,736,316,3299,73
Positive,0.506,1458708008041684996,0.2993136,0.19423643,0.50645,"blessés de guerre, veuves, veufs et orphelins de soldats tombés pour la france, héros d'hier anciens combattants et héros d'aujourd'hui qui prennent tous les risques pour nous protéger. le bleuet de france est pour eux. portons-le. t.co/uoyiagzajw",2021-11-11 08:07:45+00:00,9069,1325,458,7199,87
Positive,0.436,1458184700644794368,0.3805725,0.18348783,0.4359397,"mes chers compatriotes, n’ayons pas peur. croyons en nous. croyons en la france ! t.co/hjacvfuirc",2021-11-09 21:28:19+00:00,6203,727,1577,3634,265
Positive,0.858,1458167760673034243,0.024932295,0.1169217,0.85814595,nous allons pour la première fois depuis des décennies relancer la construction de réacteurs nucléaires dans notre pays et continuer de développer les énergies renouvelables. t.co/qkjtiny0dl,2021-11-09 20:21:00+00:00,4219,644,416,2888,271
Positive,0.862,1458164699858710534,0.03607557,0.10150239,0.86242193,notre économie crée des emplois comme jamais !,2021-11-09 20:08:50+00:00,4034,433,556,2823,222
Positive,0.524,1458065667022901249,0.028461654,0.4471055,0.52443284,"mes chers compatriotes, je vous donne rendez-vous ici à 20h.",2021-11-09 13:35:19+00:00,20526,1316,2345,15232,1633
Positive,0.664,1456312600787136512,0.18386744,0.15222389,0.6639088,"aux habitants de saint-martin rencontrés en 2017 et 2018 après irma, j’ai promis que leur île renaîtrait, que nous reconstruirions, sans les erreurs du passé. quatre ans après, une nouvelle étape s’ouvre pour la vie du territoire, avec un plan de prévention du risque cyclonique.",2021-11-04 17:29:15+00:00,2981,324,582,2028,47
Positive,0.747,1455964860622254087,0.05800928,0.19457708,0.7474137,"bienvenue à beaune, chère angela. frankreich liebt dich! t.co/afvmvpvmgm",2021-11-03 18:27:27+00:00,10779,1260,554,8560,405
Positive,0.72,1455937035185926144,0.11472959,0.16563934,0.719631,"être au rendez-vous de nos engagements. voilà ce que nous avons fait durant trois jours, du g20 à la cop26. pour changer la donne sur le climat. pour vaincre la pandémie. pour soutenir ceux qui en ont besoin vers une relance économique durable. ensemble. t.co/zerjnluzt6",2021-11-03 16:36:53+00:00,3515,530,465,2429,91
Positive,0.69,1455442425296695296,0.033260677,0.27674133,0.68999803,"si je vous écris aujourd’hui c’est pour m’adresser aux jeunes générations. pour vous, nous lançons le contrat engagement jeune. mon message : t.co/vs0ijsopmt",2021-11-02 07:51:29+00:00,4344,774,818,2540,212
Positive,0.781,1455097897347948546,0.048897136,0.1698543,0.78124857,"alors que la #cop26 climat s’ouvre, je veux rendre compte aux françaises et aux français de nos actions pour mener la france vers la voie de la transition écologique : t.co/goxq7uwvbn",2021-11-01 09:02:27+00:00,2626,409,420,1728,69
Positive,0.433,1454909502600458240,0.34865624,0.21884254,0.4325013,"au g20, rien n’était écrit d’avance. les tensions, risques de division ou de diversion étaient là. mais nous devions nous engager. nous l’avons fait. merci aux italiens, cher mario draghi, pour l’organisation et la réussite de ce g20 à rome. t.co/lzgyec6ckx",2021-10-31 20:33:50+00:00,2556,343,188,1993,32
Positive,0.476,1454898822728015873,0.11560017,0.40882182,0.4755779,"limiting energy price volatility entails meaningful dialogue between producer and consumer countries. at the g20, we have set ourselves three objectives: securing access to energy, committing our economies to a green transition and supporting the most vulnerable.",2021-10-31 19:51:24+00:00,1028,132,78,812,6
Positive,0.618,1454889433086496776,0.19930151,0.1822746,0.6184239,les pays du g20 annoncent la fin du financement international des centrales à charbon dès cette année. c’est historique. nous y sommes !,2021-10-31 19:14:06+00:00,8742,1219,442,6810,271
Positive,0.854,1454885568555388938,0.03476359,0.11167838,0.85355806,les pays du g20 réaffirment leur engagement de porter la finance climat à 100 milliards de dollars par an. ils s’engagent à accompagner la transition énergétique et la sortie du charbon de leurs économies. on avance !,2021-10-31 18:58:44+00:00,2169,264,272,1551,82
Positive,0.764,1454882073563521025,0.07064477,0.16516382,0.7641913,"la france y était déjà engagée. aujourd’hui, tous les pays du g20 affirment vouloir agir pour limiter la hausse des températures à 1,5°c. c’est l’objectif le plus ambitieux que nous nous étions fixé à paris en 2015. on avance ! rendez-vous demain à la #cop26.",2021-10-31 18:44:51+00:00,2597,325,284,1913,75
Positive,0.74,1454871883200049153,0.06622635,0.19416931,0.73960423,"limiter la volatilité des prix de l’énergie implique un vrai dialogue entre pays producteurs et consommateurs. au g20, nous nous sommes fixés trois objectifs : sécuriser l’accès à l’énergie, engager nos économies dans la transition verte, accompagner les plus vulnérables.",2021-10-31 18:04:21+00:00,1823,249,222,1321,31
Positive,0.683,1454779926813491200,0.04796626,0.2690854,0.6829484,we can still make a difference:,2021-10-31 11:58:57+00:00,2027,231,160,1590,46
Positive,0.575,1454513655203123202,0.1150927,0.31030867,0.5745986,"en matière d’économie, de mobilité, de sécurité et d’écologie, nous partageons tant de défis ! oui, le partenariat europe-afrique sera l’un des objectifs de la présidence française du conseil de l’union européenne. le rendez-vous est fixé : premier semestre 2022. t.co/rmx5geuzgh",2021-10-30 18:20:53+00:00,3571,584,411,2450,126
Positive,0.826,1454506774027964427,0.053319372,0.120961905,0.8257187,"depuis quatre ans, je me bats pour mettre en œuvre une taxation internationale d’au moins 15% pour les entreprises multinationales. ce soir, nous y sommes ! l’ensemble des pays du g20 empruntent la voie d’une mondialisation plus juste.",2021-10-30 17:53:33+00:00,8579,1165,870,6292,252
Positive,0.718,1454486013229899784,0.08583015,0.19633274,0.71783715,"la corée du sud et la france vont continuer à œuvrer de concert pour que l’indo-pacifique reste un espace de stabilité et de prospérité. nous allons aussi conjuguer nos efforts en matière climatique et de préservation de la biodiversité, ainsi que sur le numérique. t.co/ldkqouimpm",2021-10-30 16:31:03+00:00,2655,433,140,2049,33
Positive,0.567,1454455411101274119,0.07379612,0.3590259,0.567178,"हम भारत के साथ पर्यावरण, स्वास्थ्य और नव परिवर्तन के लिए समान महत्वाकांक्षाओं को साझा करते हैं। हम ठोस परिणामों की दिशा में मिलकर काम करना जारी रखेंगे, खासकर हिंद-प्रशांत क्षेत्र में। t.co/v7curyailk",2021-10-30 14:29:27+00:00,30055,4508,678,24606,263
Positive,0.8,1454454370586791938,0.025139509,0.1743993,0.8004611,"avec l'inde, nous partageons les mêmes ambitions pour l'environnement, la santé ou encore l'innovation. nous continuerons d’œuvrer ensemble vers des résultats concrets, en particulier dans l'espace indo-pacifique. t.co/qnywx3ze2e",2021-10-30 14:25:19+00:00,5535,691,185,4619,40
Positive,0.682,1454453682414788616,0.07794907,0.2403847,0.68166625,"bersama jajaran mitra, kita akan terus bertindak agar kawasan indo-pasifik tetap menjadi ruang untuk perdamaian dan kerja sama. perihal ini, indonesia adalah pelaku utama, lebih dari sekadar mitra, yakni sahabat, @jokowi yang terhormat. t.co/snak4vn8yn",2021-10-30 14:22:34+00:00,3471,644,187,2445,195
Positive,0.817,1454415358778032134,0.038811427,0.14455345,0.81663513,"avec nos partenaires, nous continuerons d’agir pour que l’indo-pacifique reste un espace de paix et de coopération. à cet égard, l’indonésie est un interlocuteur clé, bien plus qu’un partenaire, cher @jokowi, un ami. t.co/4un4j5dlyn",2021-10-30 11:50:17+00:00,4950,887,209,3745,109
Positive,0.79,1454404923513266181,0.06659013,0.14366896,0.789741,"la hausse des prix de l’énergie touche le monde entier. nous accompagnons sans attendre les françaises et les français, et il nous faut maintenant apporter des réponses durables et cohérentes avec la transition écologique engagée. c’est le message que je porte au g20.",2021-10-30 11:08:49+00:00,2609,391,423,1737,58
Positive,0.625,1454404533602377731,0.10032874,0.27451745,0.62515384,"for sustainable economic recovery in the countries that need our support, the g20 states can, with the imf, collectively share 100 billion dollars. france is committed to doing this. other g20 members are joining us. i call on our partners to do the same.",2021-10-30 11:07:16+00:00,1104,167,71,857,9
Positive,0.821,1454403313827557379,0.05882715,0.11969124,0.82148165,"pour une relance économique durable des pays qui ont besoin de notre soutien, les états du g20 peuvent ensemble partager 100 milliards de dollars avec le fmi. la france y est engagée. d’autres membres du g20 nous rejoignent. j'appelle nos partenaires à le faire aussi.",2021-10-30 11:02:26+00:00,1776,298,200,1250,28
Positive,0.591,1454402613076709378,0.11805344,0.29131794,0.59062856,"france has already shared some 67 million doses of vaccines with vulnerable countries. by mid-2022, we will have reached 120 million doses. g20 partners, let’s step up our efforts. solidarity, transparency, production partnerships: it is together that we will overcome the virus.",2021-10-30 10:59:39+00:00,1599,238,98,1249,14
Positive,0.644,1454401308321099776,0.17496555,0.1810523,0.6439822,"avec les pays qui ont moins, la france a déjà partagé 67 millions de doses de vaccins. nous arriverons à 120 millions d’ici mi-2022. partenaires du g20, accélérons les efforts. solidarité, transparence, partenariats de production : c’est ensemble que nous vaincrons le virus.",2021-10-30 10:54:28+00:00,3796,481,509,2741,65
Positive,0.653,1454159765488218116,0.10950617,0.2375885,0.6529054,"souveraineté européenne et stratégie indo-pacifique, lutte contre le terrorisme au sahel, coopération sur les énergies renouvelables et le nucléaire, les exports d’armements et les technologies : avec @joebiden, nous avons engagé des mesures concrètes pour rebâtir la confiance. t.co/bilcvb1ii4",2021-10-29 18:54:39+00:00,5194,698,677,3680,139
Positive,0.504,1454053127943073793,0.32732674,0.16893755,0.50373566,"en août dernier, les femmes et les hommes de l'opération apagan, diplomates, militaires, policiers, médecins, agents de l'état, ont permis d’évacuer plus de 2 800 personnes dont la vie était menacée en afghanistan. ils sont la fierté de la nation. t.co/fx0tsoodyn",2021-10-29 11:50:55+00:00,2594,403,227,1940,24
Positive,0.743,1453425078377631758,0.062509835,0.19438878,0.74310136,"oui, ces œuvres vont revenir. le 23 novembre 2018, je m'y étais engagé : nous allons restituer 26 œuvres à la république du bénin. cette juste route en ouvre tant d'autres, choisies, assumées, voulues. parce que partagées, d'égal à égal. t.co/3t9mvoqir5",2021-10-27 18:15:16+00:00,3237,422,565,2166,84
Positive,0.921,1452707168529092612,0.021438396,0.057241227,0.92132026,le fonds pour le recyclage des friches industrielles est un succès ! c'est pourquoi j'ai annoncé sa pérennisation en septembre. déjà plus de 600 projets ont pu être réalisés grâce aux 650 millions d'euros du plan france relance.,2021-10-25 18:42:33+00:00,2898,427,260,2174,37
Positive,0.666,1452617383886180367,0.049677487,0.28395233,0.66637015,"préparer la #france2030, c’est investir 800 millions d’euros dans le secteur de la robotique, c’est accompagner les projets, les plateformes et les entreprises, c’est soutenir les transformations de sites industriels.",2021-10-25 12:45:47+00:00,3758,496,511,2663,88
